feature_selection_score,random_selection_score_list,number_of_features,data_set,model_type
0.5572519083969466,"[0.6073194856577646, 0.6454630495790459, 0.6261510128913443, 0.7159603246167718, 0.5514705882352942, 0.6636029411764705, 0.7066895368782161, 0.7277310924369749, 0.5665399239543726, 0.7006255585344057, 0.6312900274473925, 0.5856873822975518, 0.6427931960608773, 0.6089438629876308, 0.7122040072859745, 0.6020313942751616, 0.6058879392212726, 0.5855072463768115, 0.6376274328081557, 0.6074342701722576, 0.5981308411214954, 0.6986817325800377, 0.6546112115732369, 0.6247723132969034, 0.6672727272727274, 0.6747663551401869, 0.6419981498612395, 0.6446428571428571, 0.6193078324225865, 0.7061946902654866, 0.6895273401297497, 0.6957295373665481, 0.6778087279480037, 0.745374449339207, 0.6266786034019696, 0.6809974204643163, 0.690748898678414, 0.5756097560975609, 0.613095238095238, 0.6285714285714286, 0.7121076233183857, 0.6364460562103355, 0.6799637352674524, 0.5999999999999999, 0.5813282001924928, 0.7306273062730627, 0.6066985645933014, 0.6447488584474885, 0.6864014801110083, 0.5974025974025974, 0.6287367405978785, 0.7617328519855595, 0.5958702064896756, 0.6636528028933093, 0.7870619946091646, 0.6930875576036867, 0.7120515179392825, 0.6552036199095022, 0.47197640117994094, 0.6045589692765114, 0.5948434622467772, 0.584331797235023, 0.6032608695652173, 0.6714671467146714, 0.6708185053380783, 0.1955307262569832, 0.5763358778625953, 0.6042884990253411, 0.7159603246167718, 0.6322827125119389, 0.6088527551942186, 0.7408726625111309, 0.6944198405668734, 0.6318584070796459, 0.6385321100917433, 0.6221804511278195, 0.7000911577028259, 0.638733705772812, 0.7274368231046932, 0.6158301158301158, 0.7021834061135371, 0.5264150943396226, 0.5167652859960552, 0.7394495412844039, 0.7034990791896869, 0.6648888888888889, 0.5597775718257646, 0.6648148148148147, 0.5631970260223047, 0.6267029972752043, 0.4600197433366238, 0.6730769230769231, 0.5714285714285714, 0.578125, 0.7086330935251798, 0.6061167747914735, 0.5930902111324377, 0.7139107611548555, 0.6425255338904363, 0.6842105263157895]",4,val,classification
0.5510204081632654,"[0.6187717265353418, 0.6832579185520362, 0.6212765957446809, 0.7247899159663865, 0.5333333333333334, 0.6987179487179488, 0.699900299102692, 0.7295081967213114, 0.5804195804195804, 0.7161290322580646, 0.6245919477693145, 0.571103526734926, 0.6666666666666666, 0.6216216216216216, 0.7129135538954109, 0.6088888888888889, 0.6370530877573132, 0.5490654205607477, 0.6206140350877193, 0.6460554371002133, 0.545662100456621, 0.7023411371237458, 0.6780021253985122, 0.6441048034934498, 0.6711111111111111, 0.7093275488069414, 0.6410537870472008, 0.6438809261300993, 0.5984427141268075, 0.7492195629552549, 0.67853170189099, 0.74501573976915, 0.6948968512486428, 0.7344398340248962, 0.6516613076098607, 0.671487603305785, 0.697228144989339, 0.6152099886492621, 0.6104513064133016, 0.6608884073672806, 0.7139784946236558, 0.6279329608938548, 0.6731813246471225, 0.5896860986547084, 0.5687203791469195, 0.7228381374722838, 0.6041896361631753, 0.6227027027027027, 0.7031763417305585, 0.6279569892473118, 0.6227967097532316, 0.7697228144989338, 0.5754716981132075, 0.6955602536997887, 0.7717041800643087, 0.7039473684210527, 0.7352625937834941, 0.6652126499454744, 0.4457831325301205, 0.6166471277842906, 0.5388951521984218, 0.5956964892412231, 0.6008676789587852, 0.6563535911602211, 0.6845493562231759, 0.1686746987951807, 0.556199304750869, 0.5714285714285715, 0.7147401908801696, 0.661345496009122, 0.6229143492769744, 0.7346072186836518, 0.6842661034846884, 0.6393972012917115, 0.6438809261300993, 0.6272727272727272, 0.7443850267379679, 0.6535087719298246, 0.727076591154261, 0.6251441753171857, 0.7085106382978723, 0.5194508009153319, 0.5137395459976105, 0.7456521739130435, 0.6981981981981983, 0.670995670995671, 0.5627118644067797, 0.674233825198638, 0.570801317233809, 0.6241900647948163, 0.48178613396004705, 0.5963003264417845, 0.5730464326160815, 0.5565819861431871, 0.7110141766630317, 0.6393088552915767, 0.5970149253731343, 0.7094017094017093, 0.6377142857142858, 0.6409989594172736]",4,test,classification
0.5511197663096398,"[0.6734130634774609, 0.667910447761194, 0.575187969924812, 0.6055396370582617, 0.7060964513193814, 0.7030837004405287, 0.6931407942238267, 0.6726943942133815, 0.5370741482965932, 0.6528301886792452, 0.6636363636363636, 0.7264409881061299, 0.6869409660107334, 0.6097794822627038, 0.7238605898123325, 0.6773905272564791, 0.6654275092936802, 0.6708860759493671, 0.6839666357738647, 0.5865384615384615, 0.7683720930232559, 0.6434619002822201, 0.6747437092264679, 0.6928104575163399, 0.7111517367458867, 0.6107445805843544, 0.6773584905660377, 0.6672794117647058, 0.716390423572744, 0.6550777676120768, 0.7146763901549681, 0.5907808090310442, 0.5581854043392506, 0.6525345622119816, 0.5597775718257646, 0.678741658722593, 0.6622641509433963, 0.6171875000000001, 0.6615824594852241, 0.6297709923664122, 0.6273764258555133, 0.6654343807763401, 0.6893464637421666, 0.7475113122171946, 0.700274977085243, 0.7597461468721668, 0.6149532710280373, 0.6203904555314533, 0.6520146520146519, 0.7985004686035613, 0.5554335894621295, 0.577433628318584, 0.7835951134380453, 0.7275922671353251, 0.6222222222222221, 0.7055606198723793, 0.7050092764378478, 0.6862559241706162, 0.71875, 0.7410795974382433, 0.6308851224105461, 0.7249774571686205, 0.7815668202764977, 0.6282420749279538, 0.6685340802987862, 0.5683168316831683, 0.6368062317429406, 0.6697080291970802, 0.7644362969752522, 0.5658536585365853, 0.6678932842686293, 0.6460674157303372, 0.503657262277952, 0.6487488415199258, 0.5977229601518026, 0.6422836752899197, 0.5468599033816426, 0.6925925925925925, 0.6208213944603629, 0.6109510086455331, 0.5697674418604651, 0.6654343807763401, 0.7910447761194029, 0.6920980926430517, 0.6771799628942486, 0.6548042704626336, 0.6690843155031732, 0.6772207563764292, 0.709090909090909, 0.6163636363636363, 0.6439114391143911, 0.7021081576535289, 0.6925260170293283, 0.6941066417212347, 0.6872727272727273, 0.6105263157894736, 0.6442831215970961, 0.5821325648414986, 0.6306818181818182, 0.5888993414863594]",5,train,classification
0.5433526011560693,"[0.6823529411764706, 0.6587807097361237, 0.5923809523809523, 0.5851364063969896, 0.6958105646630236, 0.6774774774774774, 0.7164444444444444, 0.6708296164139161, 0.5285996055226824, 0.6371347785108389, 0.6538124452234881, 0.7449908925318761, 0.690846286701209, 0.5977443609022557, 0.7227635075287866, 0.6855123674911661, 0.6534090909090909, 0.6763372620126926, 0.6805807622504537, 0.5698324022346368, 0.7927601809954752, 0.6508355321020228, 0.6535947712418301, 0.6537037037037038, 0.72, 0.5651760228353949, 0.6294896030245748, 0.6826568265682658, 0.7141552511415525, 0.651624548736462, 0.7330316742081447, 0.5921787709497207, 0.5671641791044776, 0.6672597864768683, 0.559401309635173, 0.6622641509433962, 0.6802218114602587, 0.6073793755912962, 0.656632173095014, 0.6684831970935513, 0.6241545893719808, 0.6528776978417267, 0.6695652173913043, 0.7431693989071039, 0.6861848124428179, 0.7668202764976959, 0.6372637263726373, 0.6054852320675106, 0.661883408071749, 0.8029878618113911, 0.5311475409836065, 0.581270182992465, 0.7626527050610821, 0.7477477477477478, 0.6580882352941176, 0.7105966162065895, 0.7155963302752294, 0.7126865671641792, 0.7261373773416592, 0.7741347905282333, 0.6630336058128974, 0.7326906222611745, 0.790990990990991, 0.6230121608980356, 0.6635338345864661, 0.5731108930323846, 0.6379468377635197, 0.6536064113980409, 0.7653429602888087, 0.5609990393852066, 0.648847926267281, 0.6423220973782772, 0.508611955420466, 0.615962441314554, 0.6271186440677966, 0.6464826357969724, 0.5231660231660232, 0.7029972752043597, 0.5932047750229568, 0.6240601503759399, 0.5357142857142856, 0.6734130634774609, 0.8014842300556586, 0.6743362831858407, 0.6954921803127876, 0.597495527728086, 0.6573033707865169, 0.6689895470383276, 0.6904549509366638, 0.6478873239436621, 0.6347517730496454, 0.6830553116769096, 0.6401480111008324, 0.6823104693140793, 0.6862925482980681, 0.5992578849721707, 0.6228310502283104, 0.5647969052224371, 0.6342804766269476, 0.5966228893058161]",5,val,classification
0.5386416861826697,"[0.7071352502662407, 0.6481069042316258, 0.6023835319609967, 0.587709497206704, 0.6929637526652452, 0.7200832466181061, 0.6731182795698925, 0.6781485468245425, 0.5586854460093896, 0.6372657111356119, 0.6905737704918034, 0.7475192943770672, 0.6792452830188679, 0.5849889624724062, 0.7154989384288748, 0.6906019007391763, 0.7091108671789242, 0.7151767151767152, 0.6592920353982301, 0.5589919816723941, 0.7831715210355987, 0.6162402669632925, 0.6593406593406593, 0.6941431670281994, 0.7192982456140351, 0.5796460176991151, 0.6711259754738015, 0.7063829787234043, 0.7260726072607261, 0.6413867822318526, 0.7105831533477323, 0.6165577342047931, 0.5991189427312776, 0.6616216216216216, 0.5491525423728814, 0.6833144154370034, 0.6587215601300107, 0.6210762331838565, 0.6584821428571429, 0.6462882096069869, 0.6597701149425287, 0.6606942889137738, 0.6784232365145229, 0.7384284176533907, 0.663031624863686, 0.7602094240837696, 0.607843137254902, 0.6096938775510204, 0.6673866090712743, 0.7905935050391938, 0.5542784163473818, 0.5809768637532134, 0.7727748691099476, 0.7481402763018066, 0.6182618261826183, 0.7120418848167539, 0.7276785714285714, 0.7029379760609358, 0.737186477644493, 0.7475192943770672, 0.6183465458663646, 0.732972972972973, 0.7781350482315113, 0.6400885935769658, 0.6689419795221841, 0.5724217844727695, 0.6467991169977925, 0.6688034188034188, 0.7720828789531079, 0.6052332195676905, 0.6911447084233263, 0.6458100558659219, 0.4879807692307693, 0.6516129032258063, 0.6440306681270537, 0.646379853095488, 0.5507900677200904, 0.708779443254818, 0.6312364425162691, 0.6290868094701241, 0.5657741559953434, 0.685897435897436, 0.7898789878987897, 0.6544276457883369, 0.6943231441048034, 0.5946502057613169, 0.6586169045005489, 0.6504751847940865, 0.7023060796645703, 0.60695468914647, 0.6304347826086957, 0.7141339001062699, 0.6949891067538126, 0.6868008948545862, 0.6917293233082707, 0.6030267753201397, 0.6367614879649891, 0.5821917808219177, 0.6504961411245866, 0.5988826815642458]",5,test,classification
0.5535545023696682,"[0.8074074074074075, 0.6485473289597001, 0.8013937282229965, 0.7155635062611806, 0.7524752475247524, 0.7912297426120115, 0.6752529898804048, 0.663560111835974, 0.7110300820419325, 0.6908077994428969, 0.6218487394957984, 0.7140255009107469, 0.6840633737185461, 0.7044830741079597, 0.655045871559633, 0.7282415630550622, 0.7189781021897811, 0.7179023508137432, 0.6477064220183486, 0.6784059314179797, 0.6867924528301886, 0.693171996542783, 0.7231329690346083, 0.6672794117647058, 0.6495412844036696, 0.6859205776173285, 0.6375968992248062, 0.6127819548872181, 0.7272727272727272, 0.6551410373066424, 0.5889212827988338, 0.60546875, 0.7021081576535289, 0.7140186915887851, 0.6753488372093023, 0.7208672086720866, 0.6241799437675727, 0.6828828828828829, 0.6196911196911197, 0.71875, 0.7919708029197081, 0.7695004382120947, 0.7093779015784587, 0.6629318394024277, 0.676950998185118, 0.6481481481481481, 0.660968660968661, 0.6431226765799256, 0.6551410373066424, 0.6647673314339981, 0.5593719332679097, 0.6805293005671077, 0.702851885924563, 0.6880570409982175, 0.6720647773279352, 0.7190008920606601, 0.7006369426751592, 0.710832587287377, 0.6635426429240862, 0.6925157799819658, 0.6672897196261682, 0.5986525505293551, 0.5871743486973948, 0.6489459211732355, 0.7730627306273062, 0.7211961301671065, 0.6586493987049029, 0.6684831970935513, 0.5981132075471699, 0.5251509054325956, 0.715960324616772, 0.6813996316758747, 0.6922374429223744, 0.6773283160865474, 0.6994219653179191, 0.6996527777777778, 0.6292947558770344, 0.6898444647758463, 0.6817752596789424, 0.6351606805293006, 0.6111636707663198, 0.761029411764706, 0.8170844939647168, 0.7842401500938087, 0.5979381443298969, 0.667900092506938, 0.7180899908172635, 0.6603951081843838, 0.6944937833037301, 0.6691449814126395, 0.6996268656716417, 0.42208588957055215, 0.6117424242424242, 0.7462686567164178, 0.6145146088595664, 0.6897777777777778, 0.6142034548944337, 0.6847014925373135, 0.754189944134078, 0.46919431279620855]",6,train,classification
0.557345971563981,"[0.7962790697674418, 0.6518105849582172, 0.8141745894554884, 0.7379310344827585, 0.7444253859348199, 0.770232558139535, 0.642390289449113, 0.6427255985267035, 0.689655172413793, 0.6787762906309752, 0.6155268022181146, 0.701067615658363, 0.6864014801110083, 0.683453237410072, 0.6599817684594348, 0.7144136078782453, 0.7246636771300449, 0.7235915492957746, 0.6541353383458647, 0.6406685236768802, 0.6857670979667282, 0.6903729401561145, 0.7087466185752931, 0.6757990867579908, 0.648847926267281, 0.6289881494986327, 0.6618049225159526, 0.6338289962825278, 0.7071823204419889, 0.6654545454545454, 0.5953488372093023, 0.6196660482374768, 0.6988586479367866, 0.7388193202146692, 0.6563636363636364, 0.7106227106227108, 0.6094339622641509, 0.6672694394213381, 0.5971830985915493, 0.7026532479414456, 0.7676387582314205, 0.7570921985815602, 0.7311827956989247, 0.6819852941176471, 0.6759002770083103, 0.5827937095282145, 0.6611872146118721, 0.6420664206642066, 0.6702317290552585, 0.6506024096385541, 0.5934272300469484, 0.6844106463878327, 0.6749999999999999, 0.7000879507475812, 0.706930693069307, 0.7024647887323943, 0.6889692585895119, 0.7272727272727273, 0.6519337016574587, 0.6654578422484134, 0.6447488584474885, 0.583815028901734, 0.6277939747327502, 0.6500920810313076, 0.8083182640144665, 0.6956521739130435, 0.6281929990539262, 0.6482504604051565, 0.5615384615384614, 0.5404339250493096, 0.7358997314234557, 0.6648451730418944, 0.7009936766034327, 0.6790352504638218, 0.6895238095238094, 0.7286432160804021, 0.6323396567299006, 0.6616541353383458, 0.6939534883720931, 0.6564748201438849, 0.5985130111524163, 0.7239488117001827, 0.8073394495412844, 0.7951807228915663, 0.5872727272727272, 0.624884792626728, 0.7377938517179025, 0.594541910331384, 0.6836555360281195, 0.709562109025916, 0.6866791744840526, 0.44941176470588234, 0.6128133704735377, 0.7358490566037736, 0.6300851466414381, 0.6962576153176675, 0.5994180407371485, 0.705253784505788, 0.7223769730733518, 0.4840909090909091]",6,val,classification
0.5554285714285715,"[0.7924528301886793, 0.6287625418060201, 0.8132780082987552, 0.7395833333333334, 0.743271221532091, 0.7811447811447811, 0.6527012127894157, 0.6527929901423878, 0.7254685777287763, 0.6710963455149501, 0.5936073059360729, 0.7303974221267454, 0.6784530386740333, 0.6861471861471861, 0.6827661909989022, 0.7219917012448134, 0.7549947423764459, 0.6958377801494131, 0.6587215601300107, 0.6328828828828829, 0.6804347826086957, 0.6916666666666667, 0.7245119305856833, 0.6881720430107527, 0.6268980477223428, 0.6254071661237784, 0.6572668112798264, 0.5847554038680318, 0.744842562432139, 0.6843783209351753, 0.6047565118912797, 0.6118721461187214, 0.6773847802786709, 0.7145969498910676, 0.6777041942604856, 0.7249190938511327, 0.6269315673289183, 0.7173913043478262, 0.5717566016073479, 0.7147401908801696, 0.7828947368421053, 0.7348242811501597, 0.709251101321586, 0.665924276169265, 0.6973262032085562, 0.5997719498289624, 0.6865342163355408, 0.6391304347826088, 0.6470588235294118, 0.6384872080088988, 0.5824800910125142, 0.6816647919010124, 0.6737513283740703, 0.706611570247934, 0.7050359712230216, 0.7180570221752904, 0.6911111111111111, 0.7385272145144076, 0.6411698537682788, 0.6759956942949409, 0.6547884187082404, 0.5838084378563284, 0.6704675028506272, 0.6624338624338624, 0.7799564270152505, 0.7166666666666667, 0.6630076838638859, 0.6527012127894157, 0.5764294049008167, 0.5279805352798054, 0.7214514407684098, 0.6637362637362637, 0.6849615806805708, 0.6397228637413396, 0.7241770715096482, 0.7228426395939086, 0.6616541353383458, 0.7095343680709535, 0.6643835616438355, 0.6573576799140709, 0.6289592760180995, 0.7532467532467533, 0.7945205479452055, 0.8026607538802659, 0.5730088495575222, 0.6674008810572688, 0.7346072186836518, 0.6382978723404256, 0.6891464699683878, 0.6551351351351352, 0.688963210702341, 0.408955223880597, 0.6225319396051103, 0.767519466073415, 0.6386363636363637, 0.7071129707112971, 0.5942196531791908, 0.6943231441048034, 0.7222832052689353, 0.4836065573770491]",6,test,classification
0.5709023941068141,"[0.6565022421524663, 0.6697080291970802, 0.5917159763313609, 0.6063432835820894, 0.6727438468550593, 0.7918968692449356, 0.6314797360980207, 0.6995515695067264, 0.6666666666666666, 0.7151841868822999, 0.7163636363636363, 0.7093862815884477, 0.7748878923766817, 0.6358490566037737, 0.7119856887298748, 0.7206551410373067, 0.6020313942751616, 0.7309090909090907, 0.7220149253731343, 0.7157129881925522, 0.7009174311926606, 0.6486972147349507, 0.6741154562383613, 0.7177637511271416, 0.6629526462395543, 0.7338782924613988, 0.6478342749529191, 0.7436123348017621, 0.7096774193548389, 0.6087804878048779, 0.7840290381125227, 0.7399650959860383, 0.6807760141093474, 0.6469500924214419, 0.815622161671208, 0.7372134038800705, 0.6908431550317315, 0.6865942028985508, 0.692170818505338, 0.6721915285451197, 0.6431226765799256, 0.6449207828518174, 0.7254545454545454, 0.6869806094182825, 0.47522522522522526, 0.6753246753246753, 0.7225691347011596, 0.6379794200187091, 0.6515748031496063, 0.6926483613817538, 0.6990990990990992, 0.599624060150376, 0.6721915285451197, 0.6068702290076337, 0.714160070360598, 0.8159111933395004, 0.6969147005444646, 0.7069431920649234, 0.6982142857142857, 0.5935984481086324, 0.7575480329368711, 0.691423519009726, 0.6934306569343066, 0.6980108499095841, 0.721311475409836, 0.7597042513863216, 0.6641651031894934, 0.6295947219604147, 0.6790009250693803, 0.7661870503597122, 0.6654240447343897, 0.6313868613138687, 0.6927272727272727, 0.8173431734317343, 0.6873857404021937, 0.7115044247787611, 0.6005774783445621, 0.6586270871985158, 0.692942254812099, 0.7303058387395738, 0.6616822429906541, 0.6525345622119816, 0.6702605570530098, 0.7423971377459748, 0.7087198515769945, 0.6966696669666965, 0.6912878787878788, 0.6034155597722961, 0.7057745187901008, 0.6220546654099905, 0.6477064220183486, 0.6714542190305207, 0.7123775601068566, 0.712079927338783, 0.6947179946284691, 0.7674825174825175, 0.6361940298507461, 0.8007448789571695, 0.6763901549680948, 0.7034728406055208]",7,train,classification
0.5597722960151803,"[0.6470588235294118, 0.6476014760147601, 0.6043307086614174, 0.6145038167938931, 0.6843971631205674, 0.7801801801801801, 0.6263736263736265, 0.6713656387665199, 0.6892758936755271, 0.6866197183098592, 0.680184331797235, 0.703601108033241, 0.7554776511831726, 0.6247619047619047, 0.7135036496350365, 0.7455830388692579, 0.6243291592128801, 0.7441016333938295, 0.7056672760511882, 0.6762075134168157, 0.6901408450704225, 0.6438848920863309, 0.6967741935483871, 0.7126436781609196, 0.6588235294117648, 0.7537511032656664, 0.6526891522333638, 0.7555555555555555, 0.7219690063810392, 0.5703125, 0.7711487088156722, 0.7321739130434782, 0.6948109058927001, 0.6824385805277525, 0.8067978533094812, 0.7555555555555555, 0.7304653204565409, 0.6911369740376008, 0.6780575539568345, 0.6684733514001806, 0.6356877323420074, 0.6444444444444445, 0.7441441441441441, 0.6829710144927535, 0.46929824561403505, 0.6296633303002729, 0.7231740306582506, 0.6499068901303537, 0.6316812439261419, 0.6865926558497012, 0.6721461187214611, 0.5842696629213483, 0.6399253731343283, 0.6214689265536723, 0.7353951890034366, 0.8089468779123952, 0.6948694869486948, 0.7073386383731212, 0.7111517367458866, 0.5942857142857142, 0.7572992700729927, 0.6962699822380107, 0.6648697214734951, 0.7158469945355191, 0.7033363390441839, 0.7734806629834254, 0.6851338873499537, 0.6171003717472119, 0.685820203892493, 0.7462154942119323, 0.6554934823091247, 0.6042240587695134, 0.7035358114233907, 0.8063021316033364, 0.6786678667866788, 0.7151730257320319, 0.5626794258373204, 0.6193548387096774, 0.7031390134529147, 0.7345454545454545, 0.6852017937219731, 0.6160962072155413, 0.675531914893617, 0.7631103074141048, 0.6979742173112339, 0.6786355475763015, 0.7028003613369468, 0.6027397260273972, 0.6892138939670933, 0.6317757009345795, 0.6636197440585009, 0.6744186046511628, 0.7097902097902097, 0.7129629629629628, 0.7037037037037036, 0.7362831858407081, 0.6294602012808783, 0.7544022242817423, 0.697508896797153, 0.7175438596491228]",7,val,classification
0.5525114155251141,"[0.6559485530546624, 0.6904761904761905, 0.5527522935779816, 0.6180631120783461, 0.6925566343042071, 0.7764182424916574, 0.5838084378563284, 0.6773847802786709, 0.6724890829694323, 0.7391763463569166, 0.6897321428571429, 0.7562296858071506, 0.7581967213114753, 0.615909090909091, 0.7313915857605177, 0.7489270386266094, 0.6559139784946236, 0.7430406852248393, 0.6998916576381365, 0.7226354941551542, 0.6846071044133477, 0.6315789473684211, 0.6830309498399145, 0.7531914893617022, 0.6479481641468683, 0.750788643533123, 0.6645021645021645, 0.7337662337662338, 0.7188160676532769, 0.5960874568469505, 0.7577374599786553, 0.7409700722394221, 0.6673532440782698, 0.6465997770345597, 0.8055853920515574, 0.768586387434555, 0.7006507592190889, 0.726890756302521, 0.7114788004136505, 0.6473740621650589, 0.6386740331491713, 0.6510067114093959, 0.7445887445887446, 0.6761487964989059, 0.44740346205059917, 0.6334440753045404, 0.7352625937834941, 0.6725274725274726, 0.6720741599073, 0.6700715015321758, 0.664516129032258, 0.5849268841394825, 0.6399132321041215, 0.5964125560538116, 0.7100103199174407, 0.8065573770491803, 0.6928799149840594, 0.7080610021786493, 0.7373949579831933, 0.6066897347174164, 0.7453551912568306, 0.6912242686890574, 0.6916488222698072, 0.7207792207792207, 0.7030567685589519, 0.7521186440677966, 0.7024704618689581, 0.5997794928335172, 0.7096774193548386, 0.7614973262032085, 0.673355629877369, 0.6341463414634146, 0.7190527448869752, 0.8114663726571114, 0.7047619047619048, 0.7257203842049094, 0.5737704918032787, 0.6600441501103753, 0.6916488222698072, 0.7510729613733905, 0.6775244299674268, 0.653061224489796, 0.6484210526315789, 0.7521367521367521, 0.6971677559912854, 0.7040169133192389, 0.6819672131147543, 0.624263839811543, 0.7005291005291004, 0.6017699115044247, 0.6580366774541532, 0.6824034334763949, 0.7074973600844773, 0.7075575027382257, 0.7133891213389121, 0.7662203913491247, 0.652267818574514, 0.7756906077348066, 0.7200854700854701, 0.7333333333333334]",7,test,classification
0.7245349867139061,"[0.6440037771482532, 0.7515695067264575, 0.6636197440585009, 0.7076076993583867, 0.7256478999106344, 0.7154471544715447, 0.7202118270079435, 0.6591760299625468, 0.7599277978339348, 0.6788990825688073, 0.7355072463768116, 0.6623853211009174, 0.6970260223048328, 0.7423423423423424, 0.7540983606557375, 0.7163636363636363, 0.7003610108303248, 0.6944198405668733, 0.680221811460259, 0.7549549549549549, 0.6512915129151291, 0.7529626253418414, 0.662349676225717, 0.7255244755244755, 0.6148007590132828, 0.7407407407407409, 0.7413479052823314, 0.7262773722627737, 0.7072727272727273, 0.6515151515151516, 0.6883468834688348, 0.7082204155374887, 0.6239234449760767, 0.6937269372693727, 0.718918918918919, 0.7188612099644127, 0.6727772685609532, 0.7212230215827338, 0.6402214022140222, 0.6599078341013824, 0.7158671586715869, 0.6148148148148148, 0.6337371854613234, 0.699463327370304, 0.698943661971831, 0.7740213523131673, 0.6483011937557392, 0.7012025901942646, 0.77196261682243, 0.6246472248353716, 0.6872727272727273, 0.7716105550500455, 0.6981481481481482, 0.7179487179487178, 0.7240740740740741, 0.7239488117001828, 0.6648451730418943, 0.7715827338129497, 0.7747252747252747, 0.6923076923076923, 0.7107142857142857, 0.7190388170055453, 0.6927374301675978, 0.647887323943662, 0.7244805781391147, 0.7031963470319635, 0.7304507819687213, 0.6793478260869567, 0.6927272727272727, 0.7302752293577981, 0.7238605898123325, 0.7999999999999999, 0.7220216606498195, 0.6994328922495274, 0.6754221388367729, 0.7799442896935933, 0.6448598130841121, 0.7152073732718893, 0.7706255666364459, 0.615819209039548, 0.6795774647887324, 0.7758318739054292, 0.7104532839962997, 0.6722068328716527, 0.7172167707404103, 0.8168007149240393, 0.6969147005444646, 0.7711711711711711, 0.75929203539823, 0.6146527117031398, 0.7788719785138766, 0.7237422771403353, 0.6923783287419651, 0.7269595176571921, 0.6855059252506838, 0.7167113494191242, 0.6915377616014557, 0.6201696512723845, 0.7960644007155636, 0.7161410018552876]",8,train,classification
0.7260155574762316,"[0.6152398871119472, 0.7295825771324864, 0.6611570247933884, 0.6787658802177858, 0.7419354838709677, 0.7139061116031887, 0.7447916666666666, 0.7024029574861368, 0.7765957446808511, 0.6990116801437556, 0.7651715039577838, 0.6439393939393939, 0.6817325800376648, 0.7156950672645741, 0.7164995442114859, 0.7221238938053096, 0.7027027027027027, 0.6807387862796833, 0.7060964513193813, 0.7701974865350091, 0.6446280991735538, 0.756855575868373, 0.6722222222222222, 0.7042253521126761, 0.5971291866028707, 0.7508710801393728, 0.7420237010027346, 0.7100271002710027, 0.7431111111111111, 0.6383380547686497, 0.6696750902527075, 0.7157313707451701, 0.6256880733944954, 0.706864564007421, 0.737864077669903, 0.6934579439252335, 0.6807339449541284, 0.73665791776028, 0.6535362578334827, 0.6708185053380783, 0.7293700088731145, 0.5864939870490287, 0.6218951241950322, 0.6790123456790123, 0.6949602122015914, 0.793678665496049, 0.6247723132969034, 0.7131367292225201, 0.7992700729927008, 0.6031746031746031, 0.6938405797101449, 0.7536231884057971, 0.6809651474530832, 0.7183462532299741, 0.7331536388140162, 0.7411444141689374, 0.6714932126696833, 0.7659192825112108, 0.7784867821330903, 0.6749777382012467, 0.7448275862068965, 0.7050092764378478, 0.70298769771529, 0.6260387811634348, 0.6978417266187051, 0.7111913357400721, 0.7329749103942651, 0.6612903225806451, 0.6961226330027053, 0.7493212669683258, 0.7313566936208445, 0.7770582793709527, 0.6969432314410481, 0.710820895522388, 0.700554528650647, 0.7912488605287147, 0.6440988106129918, 0.7394807520143241, 0.7750229568411386, 0.5916824196597353, 0.6643046944198406, 0.7248677248677249, 0.6802218114602587, 0.6504217432052483, 0.7393617021276596, 0.8067675868210152, 0.6838824577025824, 0.740875912408759, 0.7428073234524848, 0.5833333333333333, 0.7651858567543065, 0.7308684436801375, 0.6824978012313104, 0.7232537577365165, 0.6799276672694394, 0.7048138056312444, 0.6940639269406392, 0.5773195876288659, 0.7540106951871658, 0.7236363636363635]",8,val,classification
