score,number_of_features,data_set,model_type
0.8296296296296297,299,val,classification
0.8265524625267666,299,test,classification
1.0,300,train,classification
0.8276497695852535,300,val,classification
0.8244111349036402,300,test,classification
1.0,301,train,classification
0.8243992606284658,301,val,classification
0.82529474812433,301,test,classification
1.0,302,train,classification
0.8261269549218032,302,val,classification
0.8279569892473118,302,test,classification
1.0,303,train,classification
0.8258064516129033,303,val,classification
0.8294243070362473,303,test,classification
1.0,304,train,classification
0.8239631336405531,304,val,classification
0.8272921108742004,304,test,classification
1.0,305,train,classification
0.8287292817679559,305,val,classification
0.827659574468085,305,test,classification
1.0,306,train,classification
0.8258064516129033,306,val,classification
0.8240343347639485,306,test,classification
1.0,307,train,classification
0.8294930875576036,307,val,classification
0.8265524625267666,307,test,classification
1.0,308,train,classification
0.827966881324747,308,val,classification
0.825668449197861,308,test,classification
1.0,309,train,classification
0.8424908424908425,309,val,classification
0.8322580645161289,309,test,classification
1.0,310,train,classification
0.8411386593204775,310,val,classification
0.8292158968850699,310,test,classification
1.0,311,train,classification
0.8357933579335793,311,val,classification
0.8295819935691319,311,test,classification
1.0,312,train,classification
0.8356545961002786,312,val,classification
0.8250539956803454,312,test,classification
1.0,313,train,classification
0.8333333333333333,313,val,classification
0.8297413793103449,313,test,classification
1.0,314,train,classification
0.8336414048059149,314,val,classification
0.8322580645161289,314,test,classification
1.0,315,train,classification
0.8328716528162513,315,val,classification
0.8304721030042919,315,test,classification
1.0,316,train,classification
0.8328716528162513,316,val,classification
0.8284789644012946,316,test,classification
1.0,317,train,classification
0.8362627197039778,317,val,classification
0.8347639484978542,317,test,classification
1.0,318,train,classification
0.8421052631578947,318,val,classification
0.8329764453961456,318,test,classification
1.0,319,train,classification
0.837037037037037,319,val,classification
0.8240343347639485,319,test,classification
1.0,320,train,classification
0.8362627197039778,320,val,classification
0.8258064516129033,320,test,classification
1.0,321,train,classification
0.8360957642725598,321,val,classification
0.8279569892473118,321,test,classification
1.0,322,train,classification
0.8356290174471992,322,val,classification
0.8266953713670614,322,test,classification
1.0,323,train,classification
0.8353265869365225,323,val,classification
0.8288482238966632,323,test,classification
1.0,324,train,classification
0.8379373848987108,324,val,classification
0.8310010764262649,324,test,classification
1.0,325,train,classification
0.8344125809435708,325,val,classification
0.826321467098166,325,test,classification
1.0,326,train,classification
0.8365650969529085,326,val,classification
0.8272138228941686,326,test,classification
1.0,327,train,classification
0.8381128584643848,327,val,classification
0.8258064516129033,327,test,classification
1.0,328,train,classification
0.8382352941176472,328,val,classification
0.8290598290598291,328,test,classification
1.0,329,train,classification
0.8413284132841328,329,val,classification
0.8317256162915326,329,test,classification
1.0,330,train,classification
0.8339483394833948,330,val,classification
0.8313641245972072,330,test,classification
1.0,331,train,classification
0.8339483394833948,331,val,classification
0.8322580645161289,331,test,classification
1.0,332,train,classification
0.8387096774193548,332,val,classification
0.8288482238966632,332,test,classification
1.0,333,train,classification
0.8357933579335793,333,val,classification
0.8279569892473118,333,test,classification
1.0,334,train,classification
0.8344125809435708,334,val,classification
0.827807486631016,334,test,classification
1.0,335,train,classification
0.8376383763837638,335,val,classification
0.8286937901498929,335,test,classification
1.0,336,train,classification
0.8345588235294117,336,val,classification
0.8313641245972072,336,test,classification
1.0,337,train,classification
0.8368663594470045,337,val,classification
0.8313641245972072,337,test,classification
1.0,338,train,classification
0.8371665133394665,338,val,classification
0.8317256162915326,338,test,classification
1.0,339,train,classification
0.8403669724770643,339,val,classification
0.8311965811965812,339,test,classification
1.0,340,train,classification
0.8340971585701191,340,val,classification
0.8290598290598291,340,test,classification
1.0,341,train,classification
0.8308823529411764,341,val,classification
0.8286937901498929,341,test,classification
1.0,342,train,classification
0.8333333333333334,342,val,classification
0.8336886993603412,342,test,classification
1.0,343,train,classification
0.8304307974335473,343,val,classification
0.8349307774227902,343,test,classification
1.0,344,train,classification
0.8348623853211009,344,val,classification
0.8360128617363344,344,test,classification
1.0,345,train,classification
0.8377635197066912,345,val,classification
0.8333333333333334,345,test,classification
1.0,346,train,classification
0.8362305580969808,346,val,classification
0.8349307774227902,346,test,classification
1.0,347,train,classification
0.8325709057639524,347,val,classification
0.8386411889596603,347,test,classification
1.0,348,train,classification
0.8344007319304666,348,val,classification
0.8347457627118644,348,test,classification
1.0,349,train,classification
0.834703196347032,349,val,classification
0.8356309650053022,349,test,classification
1.0,350,train,classification
0.8348623853211009,350,val,classification
0.8394004282655247,350,test,classification
1.0,351,train,classification
0.8330275229357799,351,val,classification
0.8344086021505377,351,test,classification
1.0,352,train,classification
0.8264462809917357,352,val,classification
0.8347639484978542,352,test,classification
1.0,353,train,classification
0.8302583025830259,353,val,classification
0.8347639484978542,353,test,classification
1.0,354,train,classification
0.8261269549218032,354,val,classification
0.8327939590075513,354,test,classification
1.0,355,train,classification
0.8261269549218032,355,val,classification
0.8315334773218143,355,test,classification
1.0,356,train,classification
0.8268876611418048,356,val,classification
0.8286937901498929,356,test,classification
1.0,357,train,classification
0.8246097337006428,357,val,classification
0.8335123523093448,357,test,classification
1.0,358,train,classification
0.8311926605504588,358,val,classification
0.8344086021505377,358,test,classification
1.0,359,train,classification
0.8325709057639524,359,val,classification
0.8353067814854682,359,test,classification
1.0,360,train,classification
0.8270814272644098,360,val,classification
0.8369098712446352,360,test,classification
1.0,361,train,classification
0.8313582497721057,361,val,classification
0.8351177730192719,361,test,classification
1.0,362,train,classification
0.8273972602739726,362,val,classification
0.8338692390139336,362,test,classification
1.0,363,train,classification
0.8281535648994516,363,val,classification
0.8338692390139336,363,test,classification
1.0,364,train,classification
0.8275229357798165,364,val,classification
0.8292158968850699,364,test,classification
1.0,365,train,classification
0.8238532110091742,365,val,classification
0.8322580645161289,365,test,classification
1.0,366,train,classification
0.8260073260073261,366,val,classification
0.8351177730192719,366,test,classification
1.0,367,train,classification
0.829845313921747,367,val,classification
0.832618025751073,367,test,classification
1.0,368,train,classification
0.8285976168652613,368,val,classification
